county_name,year,swis_code,muni_name,muni_type,school_code,school_name,print_key,total_av,sale_date,sale_price,arms_length_flag,prop_class_at_sale,prop_class_desc_at_sale,buyer_state,ownership_code,std_date,merged_swis_print,hpi,adjusted_amt
oneida,2017,301600,Utica,2,301600,Utica,329.12-2-37.2/209,46800,2017-10-05,115000,Y,210,One Family Year-Round Residence,NY,C,2017-10-05,329.12-2-37.2/209301600,0.7846304035075701,90232.49640337056
oneida,2017,304889,New Hartford,0,304804,New York Mills,329.009-2-11,175000,2017-11-03,243000,Y,411,Apartments,NY,C,2017-11-03,329.009-2-11304889,0.7846304035075701,190665.18805233954
oneida,2017,304889,New Hartford,0,304801,New Hartford,339.012-2-102,61000,2017-11-07,93800,Y,411,Apartments,NY,C,2017-11-07,339.012-2-102304889,0.7846304035075701,73598.33184901008
oneida,2017,304089,Kirkland,0,304001,Clinton,337.017-2-49,65000,2017-11-14,98500,Y,220,Two Family Year-Round Residence,OR,C,2017-11-14,337.017-2-49304089,0.7846304035075701,77286.09474549565
oneida,2017,304889,New Hartford,0,304801,New Hartford,339.012-2-82,61000,2017-11-17,142500,Y,411,Apartments,NY,C,2017-11-17,339.012-2-82304889,0.7846304035075701,111809.83249982874
oneida,2019,301600,Utica,2,301600,Utica,329.12-2-37.2/301,52100,2019-01-11,305000,Y,210,One Family Year-Round Residence,NY,C,2019-01-11,329.12-2-37.2/301301600,0.8611529766390355,262651.6578749058
oneida,2019,304889,New Hartford,0,304801,New Hartford,339.012-2-56,65000,2019-01-11,75000,Y,411,Apartments,NY,C,2019-01-11,339.012-2-56304889,0.8611529766390355,64586.47324792766
oneida,2019,306200,Verona,3,251200,Oneida,252.015-3-14,212082,2019-01-14,455900,Y,210,One Family Year-Round Residence,NY,W,2019-01-14,252.015-3-14306200,0.8611529766390355,392599.6420497363
oneida,2019,304889,New Hartford,0,304801,New Hartford,339.012-2-34,65000,2019-02-05,132500,Y,411,Apartments,NY,C,2019-02-05,339.012-2-34304889,0.8611529766390355,114102.7694046722
oneida,2019,302689,Boonville,0,302601,Adirondack,35.001-1-23,31100,2019-02-15,27500,Y,210,One Family Year-Round Residence,NY,W,2019-02-15,35.001-1-23302689,0.8611529766390355,23681.706857573474
oneida,2019,304889,New Hartford,0,304804,New York Mills,329.009-2-1,175000,2019-04-18,345000,Y,411,Apartments,NY,C,2019-04-18,329.009-2-1304889,0.8611529766390355,297097.77694046724
oneida,2019,304889,New Hartford,0,304801,New Hartford,339.012-2-93,61000,2019-04-23,120000,Y,411,Apartments,CA,C,2019-04-23,339.012-2-93304889,0.8611529766390355,103338.35719668426
oneida,2019,302000,Annsville,3,302601,Adirondack,77.000-2-6.2,19900,2019-05-13,17500,Y,311,Residential Vacant Land,NY,W,2019-05-13,77.000-2-6.2302000,0.8611529766390355,15070.17709118312
oneida,2019,306489,Vienna,0,303001,Camden,236.007-1-53,72500,2019-05-24,208900,Y,260,Seasonal Residences,NY,W,2019-05-24,236.007-1-53306489,0.8611529766390355,179894.8568198945
oneida,2019,306200,Verona,3,251200,Oneida,252.019-1-41,212714,2019-06-11,400000,Y,210,One Family Year-Round Residence,NY,W,2019-06-11,252.019-1-41306200,0.8611529766390355,344461.1906556142
oneida,2019,301600,Utica,2,301600,Utica,307.19-4-40,59000,2019-06-17,130000,Y,210,One Family Year-Round Residence,NY,C,2019-06-17,307.19-4-40301600,0.8611529766390355,111949.8869630746
oneida,2019,306600,Western,3,301300,Rome,188.002-1-3,276500,2019-06-21,615000,Y,210,One Family Year-Round Residence,NY,W,2019-06-21,188.002-1-3306600,0.8611529766390355,529609.0806330068
oneida,2019,306489,Vienna,0,353201,Central Square,215.017-2-50,99900,2019-06-25,382500,Y,210,One Family Year-Round Residence,FL,W,2019-06-25,215.017-2-50306489,0.8611529766390355,329391.01356443105
oneida,2019,306600,Western,3,301300,Rome,172.000-1-24.1,98100,2019-06-28,300000,Y,210,One Family Year-Round Residence,NY,W,2019-06-28,172.000-1-24.1306600,0.8611529766390355,258345.89299171063
oneida,2019,304889,New Hartford,0,304801,New Hartford,339.012-2-14,61000,2019-07-01,134900,Y,411,Apartments,NY,C,2019-07-01,339.012-2-14304889,0.8611529766390355,116169.53654860589
oneida,2019,306489,Vienna,0,303001,Camden,235.005-2-8,111500,2019-07-19,317500,Y,210,One Family Year-Round Residence,NY,W,2019-07-19,235.005-2-8306489,0.8611529766390355,273416.07008289377
oneida,2019,304889,New Hartford,0,304801,New Hartford,339.012-2-35,65000,2019-08-08,155900,Y,411,Apartments,NY,C,2019-08-08,339.012-2-35304889,0.8611529766390355,134253.74905802563
oneida,2019,306489,Vienna,0,303001,Camden,215.018-2-22,62000,2019-08-29,80000,Y,260,Seasonal Residences,NY,W,2019-08-29,215.018-2-22306489,0.8611529766390355,68892.23813112284
oneida,2019,306200,Verona,3,251200,Oneida,267.011-1-19,188888,2019-09-04,355000,Y,215,One Family Year-Round Residence with Accessory Apartment,NY,W,2019-09-04,267.011-1-19306200,0.8611529766390355,305709.3067068576
oneida,2019,304400,Marcy,3,307002,Whitesboro,277.002-3-75,285000,2019-09-13,425000,Y,210,One Family Year-Round Residence,NY,A,2019-09-13,277.002-3-75304400,0.8611529766390355,365990.0150715901
oneida,2019,306200,Verona,3,251200,Oneida,252.019-1-32,142940,2019-09-19,399000,Y,210,One Family Year-Round Residence,NY,W,2019-09-19,252.019-1-32306200,0.8611529766390355,343600.03767897515
oneida,2019,306600,Western,3,301300,Rome,189.001-2-1,140000,2019-09-20,415000,Y,210,One Family Year-Round Residence,NY,W,2019-09-20,189.001-2-1306600,0.8611529766390355,357378.4853051997
oneida,2019,306489,Vienna,0,303001,Camden,236.006-1-13,74800,2019-09-20,170000,Y,210,One Family Year-Round Residence,NY,W,2019-09-20,236.006-1-13306489,0.8611529766390355,146396.00602863604
oneida,2019,306489,Vienna,0,303001,Camden,235.006-4-23,80000,2019-09-23,165000,Y,260,Seasonal Residences,NY,W,2019-09-23,235.006-4-23306489,0.8611529766390355,142090.24114544084
oneida,2019,301389,"Rome, Outside",5,301300,Rome,188.016-0001-005,110000,2019-10-04,350000,Y,210,One Family Year-Round Residence,NY,W,2019-10-04,188.016-0001-005301389,0.8611529766390355,301403.5418236624
oneida,2019,304400,Marcy,3,307002,Whitesboro,277.002-3-63,241000,2019-10-07,410000,Y,210,One Family Year-Round Residence,NY,A,2019-10-07,277.002-3-63304400,0.8611529766390355,353072.7204220045
oneida,2019,301600,Utica,2,301600,Utica,329.12-2-37.2/105,44500,2019-10-22,11990,Y,210,One Family Year-Round Residence,NY,C,2019-10-22,329.12-2-37.2/105301600,0.8611529766390355,10325.224189902036
oneida,2019,306401,Sylvan Beach,4,303001,Camden,236.015-2-38,125600,2019-10-29,320000,Y,210,One Family Year-Round Residence,NY,W,2019-10-29,236.015-2-38306401,0.8611529766390355,275568.95252449135
oneida,2019,306401,Sylvan Beach,4,251200,Oneida,236.020-4-2.3,137000,2019-11-01,322000,Y,210,One Family Year-Round Residence,NY,W,2019-11-01,236.020-4-2.3306401,0.8611529766390355,277291.25847776944
oneida,2019,302689,Boonville,0,305201,Remsen,85.001-1-17,170000,2019-11-08,420000,Y,210,One Family Year-Round Residence,NY,W,2019-11-08,85.001-1-17302689,0.8611529766390355,361684.2501883949
oneida,2019,306600,Western,3,301300,Rome,188.002-1-6,112300,2019-11-21,375000,Y,210,One Family Year-Round Residence,NY,W,2019-11-21,188.002-1-6306600,0.8611529766390355,322932.3662396383
oneida,2019,306489,Vienna,0,303001,Camden,234.008-1-11,71100,2019-11-22,235000,Y,210,One Family Year-Round Residence,NY,W,2019-11-22,234.008-1-11306489,0.8611529766390355,202370.94951017332
oneida,2019,306401,Sylvan Beach,4,303001,Camden,236.020-2-12,71000,2019-11-27,167000,Y,210,One Family Year-Round Residence,NY,W,2019-11-27,236.020-2-12306401,0.8611529766390355,143812.54709871893
oneida,2019,302689,Boonville,0,302601,Adirondack,35.000-1-2,22800,2019-12-05,35000,Y,210,One Family Year-Round Residence,NY,W,2019-12-05,35.000-1-2302689,0.8611529766390355,30140.35418236624
oneida,2019,306489,Vienna,0,303001,Camden,235.007-1-21,117000,2019-12-10,270000,Y,210,One Family Year-Round Residence,NY,W,2019-12-10,235.007-1-21306489,0.8611529766390355,232511.30369253957
oneida,2019,301600,Utica,2,301600,Utica,329.12-2-37.2/205,44500,2019-12-19,73000,Y,210,One Family Year-Round Residence,NY,C,2019-12-19,329.12-2-37.2/205301600,0.8611529766390355,62864.16729464959
oneida,2020,304400,Marcy,3,307002,Whitesboro,277.002-3-66,291000,2020-03-06,444000,Y,210,One Family Year-Round Residence,NY,A,2020-03-06,277.002-3-66304400,0.9059567034322121,402244.7763239022
oneida,2020,301600,Utica,2,301600,Utica,307.9-4-84,70000,2020-03-13,150000,Y,210,One Family Year-Round Residence,NY,C,2020-03-13,307.9-4-84301600,0.9059567034322121,135893.5055148318
oneida,2020,304400,Marcy,3,307002,Whitesboro,277.002-3-71,145000,2020-03-18,360500,Y,210,One Family Year-Round Residence,NY,A,2020-03-18,277.002-3-71304400,0.9059567034322121,326597.39158731245
oneida,2020,304803,New York Mills,4,304804,New York Mills,317.014-1-21,111700,2020-03-19,160000,Y,210,One Family Year-Round Residence,NV,C,2020-03-19,317.014-1-21304803,0.9059567034322121,144953.07254915393
oneida,2020,306200,Verona,3,251200,Oneida,267.015-1-5,122750,2020-03-25,365000,Y,210,One Family Year-Round Residence,NY,W,2020-03-25,267.015-1-5306200,0.9059567034322121,330674.1967527574
oneida,2020,304889,New Hartford,0,304801,New Hartford,329.013-4-3,81000,2020-03-25,164000,Y,411,Apartments,NY,C,2020-03-25,329.013-4-3304889,0.9059567034322121,148576.8993628828
oneida,2020,304400,Marcy,3,307002,Whitesboro,277.002-3-79,258000,2020-04-10,375000,Y,210,One Family Year-Round Residence,NY,A,2020-04-10,277.002-3-79304400,0.9059567034322121,339733.76378707954
oneida,2020,304889,New Hartford,0,304801,New Hartford,339.012-2-19,61000,2020-04-15,137000,Y,411,Apartments,NY,C,2020-04-15,339.012-2-19304889,0.9059567034322121,124116.06837021306
oneida,2020,304889,New Hartford,0,304801,New Hartford,339.012-2-37,65000,2020-05-01,140000,Y,411,Apartments,NY,C,2020-05-01,339.012-2-37304889,0.9059567034322121,126833.93848050969
oneida,2020,306200,Verona,3,251200,Oneida,267.011-1-10,98750,2020-05-20,190000,Y,260,Seasonal Residences,NY,W,2020-05-20,267.011-1-10306200,0.9059567034322121,172131.77365212032
oneida,2020,306401,Sylvan Beach,4,303001,Camden,236.015-2-63,107000,2020-06-04,319900,Y,210,One Family Year-Round Residence,NY,W,2020-06-04,236.015-2-63306401,0.9059567034322121,289815.54942796467
oneida,2020,306489,Vienna,0,303001,Camden,236.011-3-40,163800,2020-06-08,100000,Y,260,Seasonal Residences,NY,W,2020-06-08,236.011-3-40306489,0.9059567034322121,90595.67034322121
oneida,2020,306489,Vienna,0,303001,Camden,235.007-1-6,269000,2020-06-11,700000,Y,210,One Family Year-Round Residence,NY,W,2020-06-11,235.007-1-6306489,0.9059567034322121,634169.6924025485
oneida,2020,306489,Vienna,0,303001,Camden,235.006-4-24,90300,2020-06-19,280000,Y,210,One Family Year-Round Residence,NY,W,2020-06-19,235.006-4-24306489,0.9059567034322121,253667.87696101938
oneida,2020,306489,Vienna,0,303001,Camden,236.007-1-42,107800,2020-06-22,218000,Y,210,One Family Year-Round Residence,NY,W,2020-06-22,236.007-1-42306489,0.9059567034322121,197498.56134822225
oneida,2020,302689,Boonville,0,302601,Adirondack,67.003-2-4,55900,2020-06-22,156000,Y,260,Seasonal Residences,NY,W,2020-06-22,67.003-2-4302689,0.9059567034322121,141329.2457354251
oneida,2020,304400,Marcy,3,307002,Whitesboro,277.002-3-56,182300,2020-07-13,379000,Y,210,One Family Year-Round Residence,NY,A,2020-07-13,277.002-3-56304400,0.9059567034322121,343357.5906008084
oneida,2020,302689,Boonville,0,302601,Adirondack,67.003-1-8,108000,2020-07-27,228500,Y,210,One Family Year-Round Residence,NY,W,2020-07-27,67.003-1-8302689,0.9059567034322121,207011.10673426048
oneida,2020,306489,Vienna,0,303001,Camden,235.008-1-17,58700,2020-07-30,70000,Y,210,One Family Year-Round Residence,NY,W,2020-07-30,235.008-1-17306489,0.9059567034322121,63416.969240254846
oneida,2020,306489,Vienna,0,353201,Central Square,234.005-1-16,72000,2020-08-07,285000,Y,270,Mobile Home,NY,W,2020-08-07,234.005-1-16306489,0.9059567034322121,258197.66047818045
oneida,2020,306489,Vienna,0,303001,Camden,235.005-2-14,175000,2020-08-17,395000,Y,210,One Family Year-Round Residence,NY,W,2020-08-17,235.005-2-14306489,0.9059567034322121,357852.8978557238
oneida,2020,306489,Vienna,0,303001,Camden,215.018-2-5,106800,2020-08-26,270000,Y,312,Residential Land Including a Small Improvement,NY,W,2020-08-26,215.018-2-5306489,0.9059567034322121,244608.3099266973
oneida,2020,306489,Vienna,0,303001,Camden,235.007-1-30,59500,2020-09-03,135000,Y,210,One Family Year-Round Residence,NY,W,2020-09-03,235.007-1-30306489,0.9059567034322121,122304.15496334864
oneida,2020,301600,Utica,2,301600,Utica,329.12-2-37.2/104,44500,2020-09-15,117000,Y,411,Apartments,NY,C,2020-09-15,329.12-2-37.2/104301600,0.9059567034322121,105996.93430156882
oneida,2020,304889,New Hartford,0,304801,New Hartford,329.013-4-22,85000,2020-09-15,146000,Y,411,Apartments,NY,C,2020-09-15,329.013-4-22304889,0.9059567034322121,132269.67870110297
oneida,2020,304889,New Hartford,0,304801,New Hartford,339.012-2-13,61000,2020-09-28,140000,Y,411,Apartments,NY,C,2020-09-28,339.012-2-13304889,0.9059567034322121,126833.93848050969
oneida,2020,306401,Sylvan Beach,4,251200,Oneida,236.020-4-2.13,160000,2020-09-28,245000,Y,210,One Family Year-Round Residence,NY,W,2020-09-28,236.020-4-2.13306401,0.9059567034322121,221959.39234089197
oneida,2020,306401,Sylvan Beach,4,251200,Oneida,236.019-1-41,108000,2020-10-01,520000,Y,210,One Family Year-Round Residence,NY,W,2020-10-01,236.019-1-41306401,0.9059567034322121,471097.4857847503
oneida,2020,304400,Marcy,3,307002,Whitesboro,277.002-3-69,158970,2020-10-06,400000,Y,210,One Family Year-Round Residence,NY,A,2020-10-06,277.002-3-69304400,0.9059567034322121,362382.68137288484
oneida,2020,306401,Sylvan Beach,4,303001,Camden,236.020-2-15,177900,2020-10-30,344500,Y,215,One Family Year-Round Residence with Accessory Apartment,NY,W,2020-10-30,236.020-2-15306401,0.9059567034322121,312102.0843323971
oneida,2020,306600,Western,3,301300,Rome,171.000-1-53,203400,2020-11-03,830000,Y,210,One Family Year-Round Residence,NY,W,2020-11-03,171.000-1-53306600,0.9059567034322121,751944.0638487361
oneida,2020,301600,Utica,2,301600,Utica,318.64-2-29,20000,2020-11-13,128000,Y,210,One Family Year-Round Residence,NY,C,2020-11-13,318.64-2-29301600,0.9059567034322121,115962.45803932316
oneida,2020,301600,Utica,2,301600,Utica,307.9-4-92,70000,2020-11-25,165000,Y,210,One Family Year-Round Residence,NY,C,2020-11-25,307.9-4-92301600,0.9059567034322121,149482.856066315
oneida,2020,306401,Sylvan Beach,4,303001,Camden,236.020-3-7,76400,2020-11-30,197500,Y,210,One Family Year-Round Residence,NY,W,2020-11-30,236.020-3-7306401,0.9059567034322121,178926.4489278619
oneida,2020,304889,New Hartford,0,304801,New Hartford,329.013-4-26,75000,2020-12-02,172500,Y,411,Apartments,NY,C,2020-12-02,329.013-4-26304889,0.9059567034322121,156277.53134205658
oneida,2020,304889,New Hartford,0,304801,New Hartford,339.012-2-57,68000,2020-12-04,159900,Y,411,Apartments,NY,C,2020-12-04,339.012-2-57304889,0.9059567034322121,144862.47687881073
oneida,2020,304889,New Hartford,0,304801,New Hartford,329.013-4-6,89000,2020-12-10,135000,Y,411,Apartments,NY,C,2020-12-10,329.013-4-6304889,0.9059567034322121,122304.15496334864
oneida,2020,306600,Western,3,301300,Rome,154.000-1-22,93000,2020-12-11,225000,Y,210,One Family Year-Round Residence,NY,W,2020-12-11,154.000-1-22306600,0.9059567034322121,203840.25827224774
oneida,2020,304889,New Hartford,0,304801,New Hartford,329.013-4-24,89000,2020-12-22,190000,Y,411,Apartments,NY,C,2020-12-22,329.013-4-24304889,0.9059567034322121,172131.77365212032
oneida,2021,306600,Western,3,301300,Rome,171.000-1-28,22000,2021-01-08,80000,Y,311,Residential Vacant Land,NY,W,2021-01-08,171.000-1-28306600,1.0,80000.0
oneida,2021,304400,Marcy,3,307002,Whitesboro,277.002-3-52,225000,2021-01-12,459000,Y,210,One Family Year-Round Residence,NY,A,2021-01-12,277.002-3-52304400,1.0,459000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-89,61000,2021-03-29,130000,Y,411,Apartments,NY,C,2021-03-29,339.012-2-89304889,1.0,130000.0
oneida,2021,302689,Boonville,0,305201,Remsen,85.001-1-19,69800,2021-04-15,260000,Y,210,One Family Year-Round Residence,NY,W,2021-04-15,85.001-1-19302689,1.0,260000.0
oneida,2021,306401,Sylvan Beach,4,251200,Oneida,252.007-3-49,53500,2021-04-21,175000,Y,210,One Family Year-Round Residence,NY,W,2021-04-21,252.007-3-49306401,1.0,175000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-18,61000,2021-04-26,159900,Y,411,Apartments,NY,C,2021-04-26,339.012-2-18304889,1.0,159900.0
oneida,2021,306489,Vienna,0,353201,Central Square,233.008-1-1,127100,2021-05-07,475900,Y,260,Seasonal Residences,NY,W,2021-05-07,233.008-1-1306489,1.0,475900.0
oneida,2021,306489,Vienna,0,303001,Camden,235.007-1-5,100000,2021-05-11,165000,Y,210,One Family Year-Round Residence,NY,W,2021-05-11,235.007-1-5306489,1.0,165000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-95,61000,2021-05-19,158000,Y,411,Apartments,NY,C,2021-05-19,339.012-2-95304889,1.0,158000.0
oneida,2021,306489,Vienna,0,303001,Camden,218.000-1-85,72600,2021-05-28,169900,Y,210,One Family Year-Round Residence,NY,W,2021-05-28,218.000-1-85306489,1.0,169900.0
oneida,2021,306401,Sylvan Beach,4,251200,Oneida,252.007-4-82,66100,2021-05-28,325000,Y,210,One Family Year-Round Residence,NY,W,2021-05-28,252.007-4-82306401,1.0,325000.0
oneida,2021,301600,Utica,2,301600,Utica,329.12-2-37.2/309,48700,2021-06-08,108000,Y,210,One Family Year-Round Residence,NY,C,2021-06-08,329.12-2-37.2/309301600,1.0,108000.0
oneida,2021,301600,Utica,2,301600,Utica,329.12-2-37.2/307,52100,2021-06-09,125000,Y,411,Apartments,NY,C,2021-06-09,329.12-2-37.2/307301600,1.0,125000.0
oneida,2021,301389,"Rome, Outside",5,301300,Rome,188.016-0002-001,300700,2021-06-18,780000,Y,210,One Family Year-Round Residence,NY,W,2021-06-18,188.016-0002-001301389,1.0,780000.0
oneida,2021,306200,Verona,3,251200,Oneida,267.015-1-1,103300,2021-06-24,185000,Y,210,One Family Year-Round Residence,NY,W,2021-06-24,267.015-1-1306200,1.0,185000.0
oneida,2021,304400,Marcy,3,307002,Whitesboro,277.002-3-41,249000,2021-06-29,452000,Y,210,One Family Year-Round Residence,NY,A,2021-06-29,277.002-3-41304400,1.0,452000.0
oneida,2021,306401,Sylvan Beach,4,303001,Camden,236.020-3-8,12700,2021-07-01,77300,Y,312,Residential Land Including a Small Improvement,NY,W,2021-07-01,236.020-3-8306401,1.0,77300.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-103,61000,2021-07-01,159900,Y,411,Apartments,NY,C,2021-07-01,339.012-2-103304889,1.0,159900.0
oneida,2021,305889,Trenton,0,305801,Holland Patent,194.000-1-6,305000,2021-07-02,650000,Y,240,Rural Residence with Acreage,NY,W,2021-07-02,194.000-1-6305889,1.0,650000.0
oneida,2021,306401,Sylvan Beach,4,251200,Oneida,252.007-5-13,135000,2021-07-06,368000,Y,210,One Family Year-Round Residence,NY,W,2021-07-06,252.007-5-13306401,1.0,368000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-80,65000,2021-07-06,135000,Y,411,Apartments,NY,C,2021-07-06,339.012-2-80304889,1.0,135000.0
oneida,2021,306401,Sylvan Beach,4,303001,Camden,236.016-3-17,68000,2021-07-07,285000,Y,210,One Family Year-Round Residence,NY,W,2021-07-07,236.016-3-17306401,1.0,285000.0
oneida,2021,306489,Vienna,0,353201,Central Square,214.018-1-6,252000,2021-07-15,725000,Y,280,Residential - Multi_Purpose/Multi-Structure,MD,W,2021-07-15,214.018-1-6306489,1.0,725000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-74,61000,2021-07-15,135000,Y,411,Apartments,NY,C,2021-07-15,339.012-2-74304889,1.0,135000.0
oneida,2021,306200,Verona,3,251200,Oneida,267.015-1-2,37500,2021-07-16,125000,Y,311,Residential Vacant Land,NY,W,2021-07-16,267.015-1-2306200,1.0,125000.0
oneida,2021,304889,New Hartford,0,304804,New York Mills,329.009-2-32.3,185000,2021-07-19,350000,Y,411,Apartments,NY,C,2021-07-19,329.009-2-32.3304889,1.0,350000.0
oneida,2021,306401,Sylvan Beach,4,303001,Camden,236.016-2-18,81475,2021-07-21,325000,Y,210,One Family Year-Round Residence,NY,W,2021-07-21,236.016-2-18306401,1.0,325000.0
oneida,2021,301600,Utica,2,301600,Utica,330.29-1-36,56000,2021-07-29,113420,Y,210,One Family Year-Round Residence,NY,C,2021-07-29,330.29-1-36301600,1.0,113420.0
oneida,2021,306401,Sylvan Beach,4,251200,Oneida,252.007-3-53.4,103000,2021-08-10,480000,Y,220,Two Family Year-Round Residence,SC,W,2021-08-10,252.007-3-53.4306401,1.0,480000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,329.013-4-18,85000,2021-08-23,168000,Y,220,Two Family Year-Round Residence,NY,C,2021-08-23,329.013-4-18304889,1.0,168000.0
oneida,2021,302689,Boonville,0,302601,Adirondack,23.004-1-17,72000,2021-09-10,149000,Y,210,One Family Year-Round Residence,NY,W,2021-09-10,23.004-1-17302689,1.0,149000.0
oneida,2021,306401,Sylvan Beach,4,303001,Camden,236.020-2-20,111000,2021-09-10,345000,Y,210,One Family Year-Round Residence,NY,W,2021-09-10,236.020-2-20306401,1.0,345000.0
oneida,2021,302689,Boonville,0,302601,Adirondack,85.001-1-4,100000,2021-09-15,250000,Y,210,One Family Year-Round Residence,NY,W,2021-09-15,85.001-1-4302689,1.0,250000.0
oneida,2021,306600,Western,3,301300,Rome,172.000-1-48,194900,2021-09-20,600000,Y,210,One Family Year-Round Residence,NY,W,2021-09-20,172.000-1-48306600,1.0,600000.0
oneida,2021,306401,Sylvan Beach,4,303001,Camden,236.020-3-13,97000,2021-09-24,289900,Y,210,One Family Year-Round Residence,NY,W,2021-09-24,236.020-3-13306401,1.0,289900.0
oneida,2021,301389,"Rome, Outside",5,301300,Rome,189.001-0001-001,350000,2021-09-27,1400000,Y,210,One Family Year-Round Residence,NY,W,2021-09-27,189.001-0001-001301389,1.0,1400000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-85,61000,2021-09-27,105000,Y,210,One Family Year-Round Residence,NY,C,2021-09-27,339.012-2-85304889,1.0,105000.0
oneida,2021,302689,Boonville,0,305201,Remsen,85.001-1-22,38000,2021-09-27,140000,Y,311,Residential Vacant Land,NY,W,2021-09-27,85.001-1-22302689,1.0,140000.0
oneida,2021,302689,Boonville,0,302601,Adirondack,34.002-1-14,5600,2021-09-30,16000,Y,311,Residential Vacant Land,NY,W,2021-09-30,34.002-1-14302689,1.0,16000.0
oneida,2021,301600,Utica,2,301600,Utica,329.12-2-37.2/106,43000,2021-10-04,115000,Y,210,One Family Year-Round Residence,NY,C,2021-10-04,329.12-2-37.2/106301600,1.0,115000.0
oneida,2021,306489,Vienna,0,303001,Camden,236.011-3-36,155000,2021-10-15,375000,Y,210,One Family Year-Round Residence,NY,W,2021-10-15,236.011-3-36306489,1.0,375000.0
oneida,2021,304400,Marcy,3,307002,Whitesboro,277.002-3-5,234900,2021-10-21,420000,Y,210,One Family Year-Round Residence,NY,A,2021-10-21,277.002-3-5304400,1.0,420000.0
oneida,2021,306401,Sylvan Beach,4,303001,Camden,236.020-3-5,58800,2021-10-26,230000,Y,210,One Family Year-Round Residence,NY,W,2021-10-26,236.020-3-5306401,1.0,230000.0
oneida,2021,304400,Marcy,3,307002,Whitesboro,277.002-3-74,211000,2021-11-05,475000,Y,210,One Family Year-Round Residence,NY,A,2021-11-05,277.002-3-74304400,1.0,475000.0
oneida,2021,301600,Utica,2,301600,Utica,318.64-2-24,20900,2021-11-08,85000,Y,210,One Family Year-Round Residence,NY,C,2021-11-08,318.64-2-24301600,1.0,85000.0
oneida,2021,306489,Vienna,0,303001,Camden,235.006-2-2,76400,2021-11-17,270000,Y,260,Seasonal Residences,PA,W,2021-11-17,235.006-2-2306489,1.0,270000.0
oneida,2021,306200,Verona,3,251200,Oneida,252.015-3-15,142552,2021-11-17,400000,Y,260,Seasonal Residences,NY,W,2021-11-17,252.015-3-15306200,1.0,400000.0
oneida,2021,306489,Vienna,0,353201,Central Square,214.019-1-18,71200,2021-12-06,215000,Y,210,One Family Year-Round Residence,NY,W,2021-12-06,214.019-1-18306489,1.0,215000.0
oneida,2021,306200,Verona,3,251200,Oneida,252.019-1-39,139624,2021-12-16,260000,Y,260,Seasonal Residences,NH,W,2021-12-16,252.019-1-39306200,1.0,260000.0
oneida,2021,304001,Clinton,4,304001,Clinton,337.019-1-17,72000,2021-12-17,160000,Y,210,One Family Year-Round Residence,NY,C,2021-12-17,337.019-1-17304001,1.0,160000.0
oneida,2021,302689,Boonville,0,302601,Adirondack,17.000-2-19.2,65500,2021-12-17,275000,Y,210,One Family Year-Round Residence,FL,W,2021-12-17,17.000-2-19.2302689,1.0,275000.0
oneida,2021,304889,New Hartford,0,304801,New Hartford,339.012-2-96,65000,2021-12-17,174900,Y,411,Apartments,NY,C,2021-12-17,339.012-2-96304889,1.0,174900.0
oneida,2022,304889,New Hartford,0,304801,New Hartford,329.013-4-15,85000,2022-01-29,155000,Y,411,Apartments,NY,C,2022-01-29,329.013-4-15304889,1.1388641501678427,176523.9432760156
oneida,2022,304889,New Hartford,0,304801,New Hartford,339.012-2-44,65000,2022-02-01,175000,Y,411,Apartments,NY,C,2022-02-01,339.012-2-44304889,1.1388641501678427,199301.22627937247
oneida,2022,304889,New Hartford,0,304801,New Hartford,339.012-2-64,65000,2022-02-15,183000,Y,210,One Family Year-Round Residence,NY,C,2022-02-15,339.012-2-64304889,1.1388641501678427,208412.1394807152
oneida,2022,304889,New Hartford,0,304801,New Hartford,339.012-1-55.2,127000,2022-03-16,305000,Y,210,One Family Year-Round Residence,NY,C,2022-03-16,339.012-1-55.2304889,1.1388641501678427,347353.565801192
oneida,2022,306401,Sylvan Beach,4,303001,Camden,236.020-2-11,185000,2022-03-24,521900,Y,210,One Family Year-Round Residence,NY,W,2022-03-24,236.020-2-11306401,1.1388641501678427,594373.1999725971
oneida,2022,306200,Verona,3,251200,Oneida,267.014-1-6,121700,2022-03-25,470000,Y,210,One Family Year-Round Residence,NY,W,2022-03-25,267.014-1-6306200,1.1388641501678427,535266.150578886
oneida,2022,304889,New Hartford,0,304801,New Hartford,329.013-4-21,85000,2022-04-08,169000,Y,210,One Family Year-Round Residence,NY,C,2022-04-08,329.013-4-21304889,1.1388641501678427,192468.04137836542
oneida,2022,306200,Verona,3,251200,Oneida,252.019-1-37,174600,2022-04-19,372000,Y,210,One Family Year-Round Residence,NY,W,2022-04-19,252.019-1-37306200,1.1388641501678427,423657.46386243746
